context_ip,context_session_start,context_session_id,context_page_url,cart_id,checkout_id,order_id,id,payment_method,event,locale,currency,channel,event_text,country_code,anonymous_id,received_at,uuid_ts,timestamp,original_timestamp,sent_at,context_screen_height,context_screen_width,context_screen_density,context_screen_inner_height,context_screen_inner_width,user_id,products,revenue,tax,shipping,total
148.39.113.2,2025-03-21T05:21:35.000000Z,1742514695,"www.choixcart.com[{'page': {'id': 'Wc61BPZ4silcHxG6', 'context_ip': '148.39.113.2', 'name': 'login', 'path': '/login', 'context_session_id': 1742514695, 'url': 'www.choixcart.com/login', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': '1c1718a7d4052c70dde6e1400e87187f', 'user_id': 'melissawiggins@example.com', 'received_at': '2025-03-31T08:33:25.000000Z', 'sent_at': '2025-03-31T08:33:25.000000Z', 'original_timestamp': '2025-03-31T08:33:25.000000Z', 'timestamp': '2025-03-31T08:33:25.000000Z', 'uuid_ts': '2025-03-31T08:33:25.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_source': None, 'context_campaign_name': None, 'category': None, 'title': None}}, {'track': {'anonymous_id': '1c1718a7d4052c70dde6e1400e87187f', 'original_timestamp': '2025-03-31T08:33:25.000000Z', 'received_at': '2025-03-31T08:33:25.000000Z', 'sent_at': '2025-03-31T08:33:25.000000Z', 'timestamp': '2025-03-31T08:33:25.000000Z', 'uuid_ts': '2025-03-31T08:33:25.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_name': None, 'context_campaign_source': None, 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_session_id': 1742514695, 'user_id': 'melissawiggins@example.com', 'id': 'q43RmnrRvz43vhBn', 'channel': 'web', 'event_text': 'LOGIN', 'event': 'login'}}, {'identify': {'uuid_ts': '2025-03-31T08:33:25.000000Z', 'timestamp': '2025-03-31T08:33:25.000000Z', 'sent_at': '2025-03-31T08:33:25.000000Z', 'received_at': '2025-03-31T08:33:25.000000Z', 'original_timestamp': '2025-03-31T08:33:25.000000Z', 'last_name': 'Wiggins', 'first_name': 'Melissa', 'email': 'melissawiggins@example.com', 'context_screen_height': 900, 'context_screen_width': 1600, 'context_screen_density': 1, 'context_screen_inner_height': 739, 'context_screen_inner_width': 1600, 'context_campaign_term': None, 'context_campaign_source': None, 'context_campaign_name': None, 'context_campaign_medium': None, 'context_campaign_content': None, 'anonymous_id': '1c1718a7d4052c70dde6e1400e87187f', 'user_id': 'melissawiggins@example.com', 'context_ip': '148.39.113.2', 'id': 'PO6arTNFWrJBCilh', 'context_session_start': '2025-03-21T05:21:35.000000Z', 'context_session_id': 1742514695, 'context_library_version': '1.1.4', 'context_page_url': 'www.choixcart.com/login', 'state': 'WY', 'address_country': 'US', 'currency': 'usd'}}]",cdAsrFVjeaFW3Su20qWh,4ZG68TdVY6,CGVVlMXOYxIY,CD8U4nJNGb0lsA,mastercard,order_complete,it,usd,web,ORDER COMPLETED,it,1c1718a7d4052c70dde6e1400e87187f,2025-03-31T14:02:09.000000Z,2025-03-31T14:02:09.000000Z,2025-03-31T14:02:09.000000Z,2025-03-31T14:02:09.000000Z,2025-03-31T14:02:09.000000Z,900,1600,1,739,1600,melissawiggins@example.com,"[{""title"": null, ""category"": ""Watches"", ""path"": ""/p/979"", ""url"": ""www.choixcart.com/p/979"", ""price"": 113}]",90.4,11.3,11.3,101.7
170.108.36.114,2025-05-13T23:07:09.000000Z,1747157829,"www.choixcart.com[{'page': {'id': 'XPt0LqdrNY8nWrk7', 'context_ip': '170.108.36.114', 'name': 'login', 'path': '/login', 'context_session_id': 1747157829, 'url': 'www.choixcart.com/login', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': '1c1718a7d4052c70dde6e1400e87187f', 'user_id': 'melissawiggins@example.com', 'received_at': '2025-05-31T01:43:59.000000Z', 'sent_at': '2025-05-31T01:43:59.000000Z', 'original_timestamp': '2025-05-31T01:43:59.000000Z', 'timestamp': '2025-05-31T01:43:59.000000Z', 'uuid_ts': '2025-05-31T01:43:59.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_source': None, 'context_campaign_name': None, 'category': None, 'title': None}}, {'track': {'anonymous_id': '1c1718a7d4052c70dde6e1400e87187f', 'original_timestamp': '2025-05-31T01:43:59.000000Z', 'received_at': '2025-05-31T01:43:59.000000Z', 'sent_at': '2025-05-31T01:43:59.000000Z', 'timestamp': '2025-05-31T01:43:59.000000Z', 'uuid_ts': '2025-05-31T01:43:59.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_name': None, 'context_campaign_source': None, 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_session_id': 1747157829, 'user_id': 'melissawiggins@example.com', 'id': 'YtaEf3hSrptO2IrS', 'channel': 'web', 'event_text': 'LOGIN', 'event': 'login'}}, {'identify': {'uuid_ts': '2025-05-31T01:43:59.000000Z', 'timestamp': '2025-05-31T01:43:59.000000Z', 'sent_at': '2025-05-31T01:43:59.000000Z', 'received_at': '2025-05-31T01:43:59.000000Z', 'original_timestamp': '2025-05-31T01:43:59.000000Z', 'last_name': 'Wiggins', 'first_name': 'Melissa', 'email': 'melissawiggins@example.com', 'context_screen_height': 1169, 'context_screen_width': 1800, 'context_screen_density': 2, 'context_screen_inner_height': 858, 'context_screen_inner_width': 1340, 'context_campaign_term': None, 'context_campaign_source': None, 'context_campaign_name': None, 'context_campaign_medium': None, 'context_campaign_content': None, 'anonymous_id': '1c1718a7d4052c70dde6e1400e87187f', 'user_id': 'melissawiggins@example.com', 'context_ip': '170.108.36.114', 'id': 'qaxapdI1bPvIrHPc', 'context_session_start': '2025-05-13T23:07:09.000000Z', 'context_session_id': 1747157829, 'context_library_version': '1.0.2', 'context_page_url': 'www.choixcart.com/login', 'state': 'CT', 'address_country': 'US', 'currency': 'usd'}}]",HCMqd3TepLUXxiCtRoZ8,udTrZlQMjc,QQyoIecQMVzN,tERsVRFZuvoiUh,paypal,order_complete,gb,usd,web,ORDER COMPLETED,gb,1c1718a7d4052c70dde6e1400e87187f,2025-05-31T09:57:27.000000Z,2025-05-31T09:57:27.000000Z,2025-05-31T09:57:27.000000Z,2025-05-31T09:57:27.000000Z,2025-05-31T09:57:27.000000Z,1169,1800,2,858,1340,melissawiggins@example.com,"[{""title"": null, ""category"": ""Shirts"", ""path"": ""/p/763"", ""url"": ""www.choixcart.com/p/763"", ""price"": 167}]",133.6,16.7,16.7,150.3
37.252.66.127,2025-07-01T16:25:27.000000Z,1751367327,"www.choixcart.com[{'page': {'id': 'myNXdzsacRkWYV5I', 'context_ip': '37.252.66.127', 'name': 'login', 'path': '/login', 'context_session_id': 1751367327, 'url': 'www.choixcart.com/login', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': '1c1718a7d4052c70dde6e1400e87187f', 'user_id': 'melissawiggins@example.com', 'received_at': '2025-07-06T18:57:54.000000Z', 'sent_at': '2025-07-06T18:57:54.000000Z', 'original_timestamp': '2025-07-06T18:57:54.000000Z', 'timestamp': '2025-07-06T18:57:54.000000Z', 'uuid_ts': '2025-07-06T18:57:54.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_source': None, 'context_campaign_name': None, 'category': None, 'title': None}}, {'track': {'anonymous_id': '1c1718a7d4052c70dde6e1400e87187f', 'original_timestamp': '2025-07-06T18:57:54.000000Z', 'received_at': '2025-07-06T18:57:54.000000Z', 'sent_at': '2025-07-06T18:57:54.000000Z', 'timestamp': '2025-07-06T18:57:54.000000Z', 'uuid_ts': '2025-07-06T18:57:54.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_name': None, 'context_campaign_source': None, 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_session_id': 1751367327, 'user_id': 'melissawiggins@example.com', 'id': '7aLToODXCaPOGR9r', 'channel': 'web', 'event_text': 'LOGIN', 'event': 'login'}}, {'identify': {'uuid_ts': '2025-07-06T18:57:54.000000Z', 'timestamp': '2025-07-06T18:57:54.000000Z', 'sent_at': '2025-07-06T18:57:54.000000Z', 'received_at': '2025-07-06T18:57:54.000000Z', 'original_timestamp': '2025-07-06T18:57:54.000000Z', 'last_name': 'Wiggins', 'first_name': 'Melissa', 'email': 'melissawiggins@example.com', 'context_screen_height': 1080, 'context_screen_width': 1920, 'context_screen_density': 1, 'context_screen_inner_height': 969, 'context_screen_inner_width': 1920, 'context_campaign_term': None, 'context_campaign_source': None, 'context_campaign_name': None, 'context_campaign_medium': None, 'context_campaign_content': None, 'anonymous_id': '1c1718a7d4052c70dde6e1400e87187f', 'user_id': 'melissawiggins@example.com', 'context_ip': '37.252.66.127', 'id': 'EFiJB1RN7EqUteNn', 'context_session_start': '2025-07-01T16:25:27.000000Z', 'context_session_id': 1751367327, 'context_library_version': '1.0.2', 'context_page_url': 'www.choixcart.com/login', 'state': 'IL', 'address_country': 'US', 'currency': 'usd'}}]",7QM6CyVGzsKTQqyIBiyO,cGfwqLFzTz,ymOGOUIngu0D,kRBbErLHL3FENh,visa,order_complete,gb,usd,web,ORDER COMPLETED,gb,1c1718a7d4052c70dde6e1400e87187f,2025-07-06T21:53:05.000000Z,2025-07-06T21:53:05.000000Z,2025-07-06T21:53:05.000000Z,2025-07-06T21:53:05.000000Z,2025-07-06T21:53:05.000000Z,1080,1920,1,969,1920,melissawiggins@example.com,"[{""title"": null, ""category"": ""Trousers"", ""path"": ""/p/839"", ""url"": ""www.choixcart.com/p/839"", ""price"": 195}]",156.0,19.5,19.5,175.5
207.88.174.169,2024-10-13T16:05:03.000000Z,1728815703,"www.choixcart.com[{'page': {'id': 'UOgn8MCnopjf3RMh', 'context_ip': '207.88.174.169', 'name': 'signup', 'path': '/signup', 'context_session_id': 1728815703, 'url': 'www.choixcart.com/signup', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': '2f99f1981bd152cc2b1131703db43ccc', 'user_id': 'cindymiller@example.com', 'received_at': '2024-10-25T18:27:26.000000Z', 'sent_at': '2024-10-25T18:27:26.000000Z', 'original_timestamp': '2024-10-25T18:27:26.000000Z', 'timestamp': '2024-10-25T18:27:26.000000Z', 'uuid_ts': '2024-10-25T18:27:26.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_source': None, 'context_campaign_name': None, 'category': None, 'title': None}}, {'track': {'anonymous_id': '2f99f1981bd152cc2b1131703db43ccc', 'original_timestamp': '2024-10-25T18:27:26.000000Z', 'received_at': '2024-10-25T18:27:26.000000Z', 'sent_at': '2024-10-25T18:27:26.000000Z', 'timestamp': '2024-10-25T18:27:26.000000Z', 'uuid_ts': '2024-10-25T18:27:26.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_name': None, 'context_campaign_source': None, 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_session_id': 1728815703, 'user_id': None, 'id': 'XOXmkMmUq2v40iLO', 'channel': 'web', 'event_text': 'SIGNUP', 'event': 'signup'}}, {'identify': {'uuid_ts': '2024-10-25T18:27:26.000000Z', 'timestamp': '2024-10-25T18:27:26.000000Z', 'sent_at': '2024-10-25T18:27:26.000000Z', 'received_at': '2024-10-25T18:27:26.000000Z', 'original_timestamp': '2024-10-25T18:27:26.000000Z', 'last_name': 'Miller', 'first_name': 'Cindy', 'email': 'cindymiller@example.com', 'context_screen_height': 1080, 'context_screen_width': 1920, 'context_screen_density': 1, 'context_screen_inner_height': 969, 'context_screen_inner_width': 1920, 'context_campaign_term': None, 'context_campaign_source': None, 'context_campaign_name': None, 'context_campaign_medium': None, 'context_campaign_content': None, 'anonymous_id': '2f99f1981bd152cc2b1131703db43ccc', 'user_id': 'cindymiller@example.com', 'context_ip': '207.88.174.169', 'id': 'tiuliBchs0GqvRrU', 'context_session_start': '2024-10-13T16:05:03.000000Z', 'context_session_id': 1728815703, 'context_library_version': '1.1.4', 'context_page_url': 'www.choixcart.com/signup', 'state': 'NC', 'address_country': 'US', 'currency': 'usd'}}]",QbgtLYv5g2CVSSEzevx2,NSLWNJkHmS,slTBDJk3e8fG,4PhH1RBpUNcQAc,paypal,order_complete,ca,usd,web,ORDER COMPLETED,ca,2f99f1981bd152cc2b1131703db43ccc,2024-10-26T01:41:37.000000Z,2024-10-26T01:41:37.000000Z,2024-10-26T01:41:37.000000Z,2024-10-26T01:41:37.000000Z,2024-10-26T01:41:37.000000Z,1080,1920,1,969,1920,cindymiller@example.com,"[{""title"": null, ""category"": ""Mens clothing"", ""path"": ""/p/776"", ""url"": ""www.choixcart.com/p/776"", ""price"": 97}]",77.6,9.7,9.7,87.3
172.222.222.88,2024-11-11T03:34:37.000000Z,1731276277,www.choixcart.com/cart/view.html?ref=nav_cart,1uUbY8Cpazm1RiScP8vE,MB8JxKFhJq,2aUiNV9Xu9sQ,R1VpncScV9fk5k,visa,order_complete,gb,usd,web,ORDER COMPLETED,gb,2f99f1981bd152cc2b1131703db43ccc,2024-11-11T11:41:27.000000Z,2024-11-11T11:41:27.000000Z,2024-11-11T11:41:27.000000Z,2024-11-11T11:41:27.000000Z,2024-11-11T11:41:27.000000Z,1080,1920,1,969,1920,cindymiller@example.com,"[{""title"": null, ""category"": ""Formal Shoes"", ""path"": ""/p/341"", ""url"": ""www.choixcart.com/p/341"", ""price"": 75}]",60.0,7.5,7.5,67.5
22.136.181.139,2024-12-27T12:29:27.000000Z,1735282767,"www.choixcart.com[{'page': {'id': 'Rxk44SVkdAhbIl1x', 'context_ip': '22.136.181.139', 'name': 'signup', 'path': '/signup', 'context_session_id': 1735282767, 'url': 'www.choixcart.com/signup', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': '$direct', 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': '2f99f1981bd152cc2b1131703db43ccc', 'user_id': 'cindymiller@example.com', 'received_at': '2025-01-10T15:55:34.000000Z', 'sent_at': '2025-01-10T15:55:34.000000Z', 'original_timestamp': '2025-01-10T15:55:34.000000Z', 'timestamp': '2025-01-10T15:55:34.000000Z', 'uuid_ts': '2025-01-10T15:55:34.000000Z', 'context_campaign_medium': 'email', 'context_campaign_content': '4sdf4sda', 'context_campaign_source': 'email', 'context_campaign_name': 'cmpn_90', 'category': None, 'title': None}}, {'track': {'anonymous_id': '2f99f1981bd152cc2b1131703db43ccc', 'original_timestamp': '2025-01-10T15:55:34.000000Z', 'received_at': '2025-01-10T15:55:34.000000Z', 'sent_at': '2025-01-10T15:55:34.000000Z', 'timestamp': '2025-01-10T15:55:34.000000Z', 'uuid_ts': '2025-01-10T15:55:34.000000Z', 'context_campaign_medium': 'email', 'context_campaign_content': '4sdf4sda', 'context_campaign_name': 'cmpn_90', 'context_campaign_source': 'email', 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_session_id': 1735282767, 'user_id': 'cindymiller@example.com', 'id': 'Zh8KPHO5ShkUC2bP', 'channel': 'web', 'event_text': 'SIGNUP', 'event': 'signup'}}, {'identify': {'uuid_ts': '2025-01-10T15:55:34.000000Z', 'timestamp': '2025-01-10T15:55:34.000000Z', 'sent_at': '2025-01-10T15:55:34.000000Z', 'received_at': '2025-01-10T15:55:34.000000Z', 'original_timestamp': '2025-01-10T15:55:34.000000Z', 'last_name': 'Miller', 'first_name': 'Cindy', 'email': 'cindymiller@example.com', 'context_screen_height': 1080, 'context_screen_width': 1920, 'context_screen_density': 1, 'context_screen_inner_height': 993, 'context_screen_inner_width': 1920, 'context_campaign_term': 'topoffers', 'context_campaign_source': 'email', 'context_campaign_name': 'cmpn_90', 'context_campaign_medium': 'email', 'context_campaign_content': '4sdf4sda', 'anonymous_id': '2f99f1981bd152cc2b1131703db43ccc', 'user_id': 'cindymiller@example.com', 'context_ip': '22.136.181.139', 'id': 'QvT7HSPyHFkyRhBd', 'context_session_start': '2024-12-27T12:29:27.000000Z', 'context_session_id': 1735282767, 'context_library_version': '1.0.2', 'context_page_url': 'www.choixcart.com/signup', 'state': 'LA', 'address_country': 'US', 'currency': 'usd'}}]",kvTGsG69MiT8U9ToGJyP,5Nmuax3pWb,BKurwvXLGBxy,aF0sS3AWV9fcP7,amex,order_complete,it,usd,web,ORDER COMPLETED,it,2f99f1981bd152cc2b1131703db43ccc,2025-01-10T16:34:10.000000Z,2025-01-10T16:34:10.000000Z,2025-01-10T16:34:10.000000Z,2025-01-10T16:34:10.000000Z,2025-01-10T16:34:10.000000Z,1080,1920,1,993,1920,cindymiller@example.com,"[{""title"": null, ""category"": ""Watches"", ""path"": ""/p/979"", ""url"": ""www.choixcart.com/p/979"", ""price"": 113}]",90.4,11.3,11.3,101.7
63.174.224.124,2025-02-05T02:16:10.000000Z,1738701970,www.choixcart.com/cart/view.html?ref=nav_cart,raq9cnz2L3Sy7qrmPAgq,g8cWbCEH7C,GpGt7uN4larW,o6oj3IdKMz7Heb,amex,order_complete,ca,usd,web,ORDER COMPLETED,ca,2f99f1981bd152cc2b1131703db43ccc,2025-02-05T10:38:29.000000Z,2025-02-05T10:38:29.000000Z,2025-02-05T10:38:29.000000Z,2025-02-05T10:38:29.000000Z,2025-02-05T10:38:29.000000Z,1169,1800,2,858,1340,cindymiller@example.com,"[{""title"": null, ""category"": ""Shoes"", ""path"": ""/p/589"", ""url"": ""www.choixcart.com/p/589"", ""price"": 137}]",109.6,13.7,13.7,123.3
15.146.112.74,2025-03-05T19:42:29.000000Z,1741183949,"www.choixcart.com[{'page': {'id': 'ZYTFm6rJc729r0jI', 'context_ip': '15.146.112.74', 'name': 'signup', 'path': '/signup', 'context_session_id': 1741183949, 'url': 'www.choixcart.com/signup', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': '2f99f1981bd152cc2b1131703db43ccc', 'user_id': 'cindymiller@example.com', 'received_at': '2025-03-15T00:21:04.000000Z', 'sent_at': '2025-03-15T00:21:04.000000Z', 'original_timestamp': '2025-03-15T00:21:04.000000Z', 'timestamp': '2025-03-15T00:21:04.000000Z', 'uuid_ts': '2025-03-15T00:21:04.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_source': None, 'context_campaign_name': None, 'category': None, 'title': None}}, {'track': {'anonymous_id': '2f99f1981bd152cc2b1131703db43ccc', 'original_timestamp': '2025-03-15T00:21:04.000000Z', 'received_at': '2025-03-15T00:21:04.000000Z', 'sent_at': '2025-03-15T00:21:04.000000Z', 'timestamp': '2025-03-15T00:21:04.000000Z', 'uuid_ts': '2025-03-15T00:21:04.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_name': None, 'context_campaign_source': None, 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_session_id': 1741183949, 'user_id': 'cindymiller@example.com', 'id': 'qQus14curzoMqhnV', 'channel': 'web', 'event_text': 'SIGNUP', 'event': 'signup'}}, {'identify': {'uuid_ts': '2025-03-15T00:21:04.000000Z', 'timestamp': '2025-03-15T00:21:04.000000Z', 'sent_at': '2025-03-15T00:21:04.000000Z', 'received_at': '2025-03-15T00:21:04.000000Z', 'original_timestamp': '2025-03-15T00:21:04.000000Z', 'last_name': 'Miller', 'first_name': 'Cindy', 'email': 'cindymiller@example.com', 'context_screen_height': 1080, 'context_screen_width': 1920, 'context_screen_density': 1, 'context_screen_inner_height': 969, 'context_screen_inner_width': 1920, 'context_campaign_term': None, 'context_campaign_source': None, 'context_campaign_name': None, 'context_campaign_medium': None, 'context_campaign_content': None, 'anonymous_id': '2f99f1981bd152cc2b1131703db43ccc', 'user_id': 'cindymiller@example.com', 'context_ip': '15.146.112.74', 'id': 'SZ52ZnT5SAhdkxsF', 'context_session_start': '2025-03-05T19:42:29.000000Z', 'context_session_id': 1741183949, 'context_library_version': '1.1.4', 'context_page_url': 'www.choixcart.com/signup', 'state': 'AK', 'address_country': 'US', 'currency': 'usd'}}]",ZtbsQYmmvBH7u01q5O6L,GKCY9znxY0,PlXbB19R3L9X,D7y3epQsJ5zRAo,visa,order_complete,ca,usd,web,ORDER COMPLETED,ca,2f99f1981bd152cc2b1131703db43ccc,2025-03-15T07:32:05.000000Z,2025-03-15T07:32:05.000000Z,2025-03-15T07:32:05.000000Z,2025-03-15T07:32:05.000000Z,2025-03-15T07:32:05.000000Z,1080,1920,1,969,1920,cindymiller@example.com,"[{""title"": null, ""category"": ""Shirts"", ""path"": ""/p/780"", ""url"": ""www.choixcart.com/p/780"", ""price"": 16}]",12.8,1.6,1.6,14.4
200.7.22.56,2025-04-16T11:09:05.000000Z,1744781945,www.choixcart.com/cart/view.html?ref=nav_cart,4mO79QlCzBTzHLHtvlUQ,2dBZRVWUKH,8q485rWzes3L,Z6NMyjxjPuEDPH,paypal,order_complete,us,usd,web,ORDER COMPLETED,us,2f99f1981bd152cc2b1131703db43ccc,2025-04-16T22:41:29.000000Z,2025-04-16T22:41:29.000000Z,2025-04-16T22:41:29.000000Z,2025-04-16T22:41:29.000000Z,2025-04-16T22:41:29.000000Z,720,1280,1,551,1280,cindymiller@example.com,"[{""title"": null, ""category"": ""Jeans"", ""path"": ""/p/835"", ""url"": ""www.choixcart.com/p/835"", ""price"": 88}]",70.4,8.8,8.8,79.2
201.204.104.22,2025-06-16T08:18:29.000000Z,1750042109,"www.choixcart.com[{'page': {'id': 'kfl225yg7JgtHSvm', 'context_ip': '201.204.104.22', 'name': 'signup', 'path': '/signup', 'context_session_id': 1750042109, 'url': 'www.choixcart.com/signup', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': '2f99f1981bd152cc2b1131703db43ccc', 'user_id': 'cindymiller@example.com', 'received_at': '2025-06-25T09:33:26.000000Z', 'sent_at': '2025-06-25T09:33:26.000000Z', 'original_timestamp': '2025-06-25T09:33:26.000000Z', 'timestamp': '2025-06-25T09:33:26.000000Z', 'uuid_ts': '2025-06-25T09:33:26.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_source': None, 'context_campaign_name': None, 'category': None, 'title': None}}, {'track': {'anonymous_id': '2f99f1981bd152cc2b1131703db43ccc', 'original_timestamp': '2025-06-25T09:33:26.000000Z', 'received_at': '2025-06-25T09:33:26.000000Z', 'sent_at': '2025-06-25T09:33:26.000000Z', 'timestamp': '2025-06-25T09:33:26.000000Z', 'uuid_ts': '2025-06-25T09:33:26.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_name': None, 'context_campaign_source': None, 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_session_id': 1750042109, 'user_id': 'cindymiller@example.com', 'id': 'u3xkQ4KRrUWD28wG', 'channel': 'web', 'event_text': 'SIGNUP', 'event': 'signup'}}, {'identify': {'uuid_ts': '2025-06-25T09:33:26.000000Z', 'timestamp': '2025-06-25T09:33:26.000000Z', 'sent_at': '2025-06-25T09:33:26.000000Z', 'received_at': '2025-06-25T09:33:26.000000Z', 'original_timestamp': '2025-06-25T09:33:26.000000Z', 'last_name': 'Miller', 'first_name': 'Cindy', 'email': 'cindymiller@example.com', 'context_screen_height': 1169, 'context_screen_width': 1800, 'context_screen_density': 2, 'context_screen_inner_height': 858, 'context_screen_inner_width': 1340, 'context_campaign_term': None, 'context_campaign_source': None, 'context_campaign_name': None, 'context_campaign_medium': None, 'context_campaign_content': None, 'anonymous_id': '2f99f1981bd152cc2b1131703db43ccc', 'user_id': 'cindymiller@example.com', 'context_ip': '201.204.104.22', 'id': 'bCVWQh2oQBOzXMMl', 'context_session_start': '2025-06-16T08:18:29.000000Z', 'context_session_id': 1750042109, 'context_library_version': '1.1.4', 'context_page_url': 'www.choixcart.com/signup', 'state': 'WA', 'address_country': 'US', 'currency': 'usd'}}]",ycvQ6xcFgAyghlZNyOP2,YokkmSUabW,3kzVeI5HCgob,cCOt8K2Vek7sTf,visa,order_complete,gb,usd,web,ORDER COMPLETED,gb,2f99f1981bd152cc2b1131703db43ccc,2025-06-25T11:45:22.000000Z,2025-06-25T11:45:22.000000Z,2025-06-25T11:45:22.000000Z,2025-06-25T11:45:22.000000Z,2025-06-25T11:45:22.000000Z,1169,1800,2,858,1340,cindymiller@example.com,"[{""title"": null, ""category"": ""Trousers"", ""path"": ""/p/717"", ""url"": ""www.choixcart.com/p/717"", ""price"": 149}]",119.2,14.9,14.9,134.1
